f_property_type,f_neighbourhood_cleansed,f_host_response_time,price,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,d_baby_bath,d_babysitter_recommendations,d_baking_sheet,d_bathroom_essentials,d_beach_essentials,d_bread_maker,d_building_staff,d_carbon_monoxide_alarm,d_changing_table,d_cleaning_products,d_dining_table,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_extra_pillows_and_blankets,d_fire_extinguisher,d_fire_pit,d_fireplace_guards,d_game_console,d_hangers,d_high_chair,d_host_greets_you,d_hot_water,d_hot_water_kettle,d_indoor_fireplace,d_keypad,d_lake_access,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_outdoor_dining_area,d_outdoor_furniture,d_private_entrance,d_roomdarkening_shades,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_waterfront,d_have_kitchen,d_have_stove,d_have_oven,d_refrigerator,d_coffee_machine,d_bbq_equipment,d_free_parking,d_paid_parking,d_bath_tub,d_linens,d_wifi,d_streaming_services,d_tv,d_sound_system,d_shampoo_conditioner,d_body_wash,d_have_washer,d_have_dryer,d_have_iron,d_have_heating,d_cooling,d_balcony,d_garden,d_have_board_game,d_clothing_storage,d_have_breakfast,d_have_cleaning_before_checkout,d_have_workspace,d_cutlary_glasses,d_have_first_aid,d_have_sauna,d_have_fitnessgym,d_family_friendly,d_have_pool,d_have_crib,d_host_is_superhost,d_host_identity_verified,d_instant_bookable,local_price,id,host_id,neighbourhood_cleansed,room_type,property_type,ln_price,d_flag_bedrooms,flag_review_scores_rating,flag_host_acceptance_rate,p_host_acceptance_rate,flag_host_response_rate,p_host_response_rate,flag_host_response_time,flag_days_since_first_review,n_days_since_first_review,flag_reviews_per_month,f_days_since_first_review,f_bathroom,f_bedroom,f_beds,f_review_score_rating,f_number_of_reviews,f_minimum_nights,ln_number_of_reviews,ln_days_since_first_review
Serviced_apartment,Melbourne,1,51.12,2,1,1,2,5,1,0.21,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,72,51594206,254627785,Melbourne,Entire home/apt,Serviced_apartment,3.9341758100692794,0,0,0,96,0,98,0,0,139,0,1,1,1,2,4.5+,2,1,0.6931471805599453,4.9344739331306915
Condo,Melbourne,2,110.05,5,1,2,3,3,1,0.43,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,155,51598262,10248444,Melbourne,Entire home/apt,Condo,4.70093480797247,0,0,0,98,0,87,0,0,69,0,1,1,2,3,0-4.5,2,2,0.6931471805599453,4.23410650459726
Condo,Melbourne,2,95.14,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,134,51599028,10248444,Melbourne,Entire home/apt,Condo,4.555349491004136,0,1,0,98,0,87,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Melbourne,1,99.39999999999999,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,140,51617749,109333133,Melbourne,Entire home/apt,Condo,4.599152113662528,0,1,0,95,0,95,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Melbourne,2,135.60999999999999,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,191,51649531,61619807,Melbourne,Entire home/apt,Condo,4.9097831190998535,0,1,0,97,0,90,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Melbourne,2,127.8,4,1,2,3,5,1,0.73,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,180,51663076,61619807,Melbourne,Entire home/apt,Condo,4.850466541943434,0,0,0,97,0,90,0,0,40,0,1,1,2,3,4.5+,2,2,0.6931471805599453,3.6888794541139363
Condo,Melbourne,2,97.97999999999999,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,138,51663458,10248444,Melbourne,Entire home/apt,Condo,4.584763376210429,0,1,0,98,0,87,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Yarra,1,142.70999999999998,4,1,2,2,5,1,1,2,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,201,51722300,160004102,Yarra,Entire home/apt,Condo,4.960814599112299,0,0,0,92,0,100,0,0,22,0,1,1,2,2,4.5+,2,2,0.6931471805599453,3.091042453358316
Condo,Melbourne,1,97.97999999999999,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,138,51817941,109333133,Melbourne,Entire home/apt,Condo,4.584763376210429,0,1,0,95,0,95,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Melbourne,1,97.97999999999999,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,138,51842649,109333133,Melbourne,Entire home/apt,Condo,4.584763376210429,0,1,0,95,0,95,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Melbourne,1,112.17999999999999,4,3,2,2,5,1,0.37,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,158,52081673,70084481,Melbourne,Entire home/apt,Condo,4.7201047240801906,0,0,0,100,0,100,0,0,80,0,1,3,2,2,4.5+,2,3,0.6931471805599453,4.382026634673881
Serviced_apartment,Melbourne,2,85.19999999999999,2,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,120,52174567,392306676,Melbourne,Entire home/apt,Serviced_apartment,4.44500143383527,0,0,0,98,0,83,0,0,14,0,1,1,1,1,0-4.5,2,1,0.6931471805599453,2.6390573296152584
Serviced_apartment,Melbourne,2,70.28999999999999,3,1,2,2,4.45,11,3.06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,99,52175215,392306676,Melbourne,Entire home/apt,Serviced_apartment,4.2526295411878134,1,0,0,98,0,83,0,0,107,0,1,1,2,2,0-4.5,2,1,2.4849066497880004,4.672828834461906
Serviced_apartment,Melbourne,2,63.9,2,1,2,1,4.67,6,1.61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,90,52175698,392306676,Melbourne,Entire home/apt,Serviced_apartment,4.157319361383489,0,0,0,98,0,83,0,0,111,0,1,1,2,1,4.5+,2,1,1.9459101490553132,4.709530201312334
Serviced_apartment,Stonnington,3,139.16,4,1,1,2,4.8,0,0.85,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,196,52307398,3518112,Stonnington,Entire home/apt,Serviced_apartment,4.935624350283741,0,1,0,24,0,80,0,1,736.5,1,2,1,1,2,4.5+,1,4,0,6.601909235902685
Serviced_apartment,Stonnington,3,139.16,4,1,1,2,4.8,0,0.85,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,196,52308252,3518112,Stonnington,Entire home/apt,Serviced_apartment,4.935624350283741,0,1,0,24,0,80,0,1,736.5,1,2,1,1,2,4.5+,1,4,0,6.601909235902685
Serviced_apartment,Stonnington,3,188.85999999999999,6,1,2,2,4.8,0,0.85,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,266,52308405,3518112,Stonnington,Entire home/apt,Serviced_apartment,5.241005999834923,0,1,0,24,0,80,0,1,736.5,1,2,1,2,2,4.5+,1,4,0,6.601909235902685
Serviced_apartment,Stonnington,3,188.85999999999999,6,1,2,2,4.8,0,0.85,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,266,52308679,3518112,Stonnington,Entire home/apt,Serviced_apartment,5.241005999834923,0,1,0,24,0,80,0,1,736.5,1,2,1,2,2,4.5+,1,4,0,6.601909235902685
Condo,Stonnington,1,102.94999999999999,4,1,2,2,4.8,0,0.85,40,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,145,52324195,13513225,Stonnington,Entire home/apt,Condo,4.634243433473799,0,1,0,100,0,100,0,1,736.5,1,2,1,2,2,4.5+,1,4,0,6.601909235902685
Condo,Whitehorse,1,95.14,4,2,2,2,3,1,0.81,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,134,52326764,111721187,Whitehorse,Entire home/apt,Condo,4.555349491004136,0,0,0,93,0,98,0,0,36,0,1,2,2,2,0-4.5,2,4,0.6931471805599453,3.58351893845611
Serviced_apartment,Whitehorse,1,108.63,4,2,2,3,5,11,3.75,2,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,153,52355213,58396265,Whitehorse,Entire home/apt,Serviced_apartment,4.68794761244566,0,0,0,93,0,100,0,0,87,0,1,2,2,3,4.5+,2,2,2.4849066497880004,4.465908118654584
Serviced_apartment,Port Phillip,1,70.28999999999999,2,1,1,1,5,1,0.45,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,99,52393500,424091664,Port Phillip,Entire home/apt,Serviced_apartment,4.2526295411878134,0,0,0,75,0,100,0,0,66,0,1,1,1,1,4.5+,2,4,0.6931471805599453,4.189654742026425
Condo,Yarra,1,110.75999999999999,4,1,2,3,5,7,4.12,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,156,52415113,23050179,Yarra,Entire home/apt,Condo,4.707365698302761,0,0,0,93,0,100,0,0,50,0,1,1,2,3,4.5+,2,2,2.0794415416798357,3.912023005428146
Condo,Yarra,1,90.88,2,1.5,1,1,4,3,0.89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,128,52496271,405712935,Yarra,Entire home/apt,Condo,4.509539954972841,0,0,0,100,0,100,0,0,100,0,1,1,1,1,0-4.5,2,1,1.3862943611198906,4.605170185988092
Condo,Melbourne,1,124.96,4,1,2,2,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,176,52503258,409228497,Melbourne,Entire home/apt,Condo,4.827993686091376,0,0,0,100,0,100,0,0,25,0,1,1,2,2,4.5+,2,1,1.3862943611198906,3.2188758248682006
Condo,Port Phillip,1,110.75999999999999,4,1,1,2,5,7,4.67,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,156,52521303,55988101,Port Phillip,Entire home/apt,Condo,4.707365698302761,0,0,0,100,0,100,0,0,44,0,1,1,1,2,4.5+,2,1,2.0794415416798357,3.784189633918261
Condo,Stonnington,1,48.28,2,1,1,1,5,2,0.86,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,68,52625258,240588278,Stonnington,Entire home/apt,Condo,3.8770173962293306,0,0,0,83,0,100,0,0,69,0,1,1,1,1,4.5+,2,3,1.0986122886681098,4.23410650459726
Serviced_apartment,Melbourne,1,127.08999999999999,4,1,2,2,5,1,0.37,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,179,52669981,412803321,Melbourne,Entire home/apt,Serviced_apartment,4.844895496893979,0,0,0,93,0,100,0,0,79,0,1,1,2,2,4.5+,2,1,0.6931471805599453,4.3694478524670215
Condo,Melbourne,1,92.3,4,1,2,2,5,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,130,52707093,41613502,Melbourne,Entire home/apt,Condo,4.525044141508807,0,0,0,100,0,100,0,0,20,0,1,1,2,2,4.5+,2,2,0.6931471805599453,2.995732273553991
Condo,Melbourne,1,56.8,2,1,1,1,4.71,7,2.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,80,52720859,94158316,Melbourne,Entire home/apt,Condo,4.039536325727106,0,0,0,100,0,100,0,0,80,0,1,1,1,1,4.5+,2,1,2.0794415416798357,4.382026634673881
Serviced_apartment,Melbourne,1,75.25999999999999,4,1,1,2,4.5,4,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,106,52722286,215750094,Melbourne,Entire home/apt,Serviced_apartment,4.3209487851652915,0,0,0,98,0,100,0,0,79,0,1,1,1,2,4.5+,2,2,1.6094379124341003,4.3694478524670215
Serviced_apartment,Melbourne,1,137.73999999999998,6,1.5,3,4,5,7,3.62,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,194,52749086,6178356,Melbourne,Entire home/apt,Serviced_apartment,4.925367850116552,0,0,0,91,0,100,0,0,57,0,1,1,3,3,4.5+,2,2,2.0794415416798357,4.04305126783455
Condo,Port Phillip,3,85.91,2,1.5,1,1,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,121,52761574,9434382,Port Phillip,Entire home/apt,Condo,4.453300236649965,0,0,0,40,0,80,0,0,22,0,1,1,1,1,4.5+,2,4,0.6931471805599453,3.091042453358316
Condo,Bayside,1,106.5,2,1,1,1,5,5,1.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,52782452,378163880,Bayside,Entire home/apt,Condo,4.66814498514948,0,0,0,74,0,100,0,0,85,0,1,1,1,1,4.5+,2,1,1.791759469228055,4.442651256490317
Condo,Melbourne,1,139.87,6,2,2,3,4.94,36,12.41,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,197,52784369,356845764,Melbourne,Entire home/apt,Condo,4.940713419791213,0,0,0,98,0,100,0,0,86,0,1,2,2,3,4.5+,2,1,3.6109179126442243,4.454347296253507
Condo,Melbourne,1,141.29,6,2,2,3,4.92,39,13.45,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,199,52784425,356845764,Melbourne,Entire home/apt,Condo,4.950814515777717,0,0,0,98,0,100,0,0,86,0,1,2,2,3,4.5+,2,1,3.6888794541139363,4.454347296253507
Condo,Melbourne,2,115.72999999999999,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,163,52833188,10248444,Melbourne,Entire home/apt,Condo,4.751259891859986,0,1,0,98,0,87,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Melbourne,1,133.48,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,188,52838353,109333133,Melbourne,Entire home/apt,Condo,4.893951653883173,0,1,0,95,0,95,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Melbourne,1,97.97999999999999,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,138,52857126,109333133,Melbourne,Entire home/apt,Condo,4.584763376210429,0,1,0,95,0,95,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Melbourne,1,95.85,5,1,2,3,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,135,52857309,109333133,Melbourne,Entire home/apt,Condo,4.562784469491653,0,1,0,95,0,95,0,1,736.5,1,2,1,2,3,4.5+,1,2,0,6.601909235902685
Condo,Moonee Valley,1,124.96,4,2,2,2,5,5,2.24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,176,52924559,9885145,Moonee Valley,Entire home/apt,Condo,4.827993686091376,0,0,0,86,0,100,0,0,66,0,1,2,2,2,4.5+,2,2,1.791759469228055,4.189654742026425
Condo,Port Phillip,1,312.4,2,2,1,1,5,7,6,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,440,52952833,389742654,Port Phillip,Entire home/apt,Condo,5.744284417965531,0,0,0,100,0,100,0,0,34,0,1,2,1,1,4.5+,2,2,2.0794415416798357,3.5263605246161616
Serviced_apartment,Melbourne,1,323.76,4,2,2,2,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,456,52972760,4177728,Melbourne,Entire home/apt,Serviced_apartment,5.78000250056761,0,0,0,94,0,94,0,0,18,0,1,2,2,2,4.5+,2,3,0.6931471805599453,2.8903717578961645
Condo,Melbourne,1,110.75999999999999,5,2,2,3,4.46,13,6.61,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,156,52977348,231393835,Melbourne,Entire home/apt,Condo,4.707365698302761,0,0,0,100,0,100,0,0,58,0,1,2,2,3,0-4.5,2,1,2.6390573296152584,4.060443010546419
